_id,name,property_type,room_type,bed_type,bedrooms,market,country
1176693,BEST REVIEWS*BEST MALLS*SAFE STAY*DIMSUM*CWB*MTR,Apartment,Entire home/apt,Real Bed,3,Hong Kong,Hong Kong
11778475,☼☼ Lovely Colorful Studio ☼☼ Tsim Sha Tsui,Apartment,Entire home/apt,Real Bed,0,Hong Kong,Hong Kong
11778959,Inner City Terrace - 2 rooms 2 beds - 4 ppl.,Townhouse,Private room,Real Bed,2,Sydney,Australia
11779701,Cozy & in the heart of Kowloon,Apartment,Entire home/apt,Real Bed,1,Hong Kong,Hong Kong
11792238,,Apartment,Entire home/apt,Real Bed,1,Montreal,Canada
11796483,Cozy&clean room in Sisli next to subway,Apartment,Private room,Couch,1,Istanbul,Turkey
11806776,Spacious Four Bedroom Terrace,House,Entire home/apt,Real Bed,4,Sydney,Australia
11816864,Bright Room in Spacious Astoria Apt,Apartment,Private room,Real Bed,1,New York,United States
11817249,PALMS AT WAILEA #905-2BR-REMODELED-LARGE LANAI-AC,Condominium,Entire home/apt,Real Bed,2,Maui,United States
1182474,"Kowloon Mongkok 1812 Twin Room A, near station",Apartment,Private room,Real Bed,0,Hong Kong,Hong Kong
1182475,Beyoğlunda Şirin Kullanışlı Stüdyo2,Apartment,Entire home/apt,Real Bed,1,Istanbul,Turkey
11834359,"Casa ""Voltaria"", o desejo de voltar",Apartment,Entire home/apt,Real Bed,3,Porto,Portugal
11835169,"Spacious, bright, central. AC. Rambla Catalunya",Serviced apartment,Entire home/apt,Real Bed,4,Barcelona,Spain
11835516,taksim de lux studyo,Apartment,Entire home/apt,Real Bed,1,Istanbul,Turkey
11840338,Barra da Tijuca: cobertura ESPETACULAR,Condominium,Entire home/apt,Real Bed,5,Rio De Janeiro,Brazil
11841749,MODERN CONDO WITH VIEW - GRIFFIN,Apartment,Entire home/apt,Real Bed,2,Montreal,Canada
11846549,18C.  NICE AND COZY 2 BEDROOMS. PERFECT LOCATION!,Apartment,Entire home/apt,Real Bed,2,Montreal,Canada
11848397,Sunny Courtyard Apartment - Sydney,Apartment,Entire home/apt,Real Bed,1,Sydney,Australia
1185644,2 BR Queen Size Sunny - Nolita,Apartment,Entire home/apt,Real Bed,2,New York,United States
11860047,O charme de estar em frente à praia,Serviced apartment,Entire home/apt,Real Bed,1,Rio De Janeiro,Brazil
11860692,Colourful apt in Plateau/Mile End,Apartment,Entire home/apt,Real Bed,1,Montreal,Canada
11863943,Au cœur de la Petite Patrie,Apartment,Entire home/apt,Real Bed,2,Montreal,Canada
11871088,Direct Oceanfront - Unit 149,Condominium,Entire home/apt,Real Bed,0,Kauai,United States
1188839,great Terrace&lift city center,Apartment,Entire home/apt,Real Bed,2,Barcelona,Spain
11890476,Spacious bedroom with a trundle bed in Botafogo,House,Private room,Real Bed,1,Rio De Janeiro,Brazil
11894971,Cottage in Bondi/Tamarama,Chalet,Entire home/apt,Real Bed,1,Sydney,Australia
11902059,Apartamento Centro histórico,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
11914814,Cruisy apartment by the sea,Apartment,Entire home/apt,Real Bed,0,Sydney,Australia
11918738,Amazing Ocean View Condo in Wailea!,Condominium,Entire home/apt,Real Bed,3,Maui,United States
11921637,"Vista magnifica mar,lagoa,montanha.",Apartment,Entire home/apt,Real Bed,1,Rio De Janeiro,Brazil
11933497,Room double bed $ 740 for 2 weeks,Apartment,Private room,Real Bed,1,Sydney,Australia
11935301,"Spacious, Sunny Room in Park Slope",House,Private room,Real Bed,1,New York,United States
11936451,Charming and cozy condo Plateau Mt-Royal/ McGill,Condominium,Entire home/apt,Real Bed,0,Montreal,Canada
11939367,Suíte TOP frente Mar Barra posto 4 + Café da Manhã,Condominium,Private room,Real Bed,1,Rio De Janeiro,Brazil
11945972,linda casa com piscina em condomínio e arrumadeira,House,Entire home/apt,Real Bed,2,Rio De Janeiro,Brazil
11948645,Ideal para famílias!Muita segurança,Apartment,Entire home/apt,Real Bed,2,Rio De Janeiro,Brazil
11948705,Beautiful complete 200m apt.,Apartment,Entire home/apt,Real Bed,4,Rio De Janeiro,Brazil
11953606,Double room with private bathroom,Apartment,Private room,Real Bed,1,Barcelona,Spain
1195977,Porto-amazing room with ensuite,Apartment,Private room,Real Bed,1,Porto,Portugal
11963985,Cobertura de Luxo -Olimpíadas,Apartment,Entire home/apt,Real Bed,4,Rio De Janeiro,Brazil
1198074,Two bedroom apartment,Apartment,Entire home/apt,Real Bed,2,Barcelona,Spain
11987001,B. Arts IV,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
11993586,Kiahuna 307: Corner Condo Over The Moir Gardens,Condominium,Entire home/apt,Real Bed,1,Kauai,United States
12003707,Private Room in Hong Kong Golden Coast,Apartment,Private room,Real Bed,1,Hong Kong,Hong Kong
12004365,3 Quartos Ipanema c/Piscina,Apartment,Entire home/apt,Real Bed,3,Rio De Janeiro,Brazil
1200438,Ranch Abode Loft in Bushwick,Loft,Entire home/apt,Real Bed,0,New York,United States
12007662,"Very nice location, cozy home!",Apartment,Private room,Real Bed,1,Istanbul,Turkey
12008712,Barra da Tijuca: 2 suites overlooking the ocean and lagoon,Apartment,Entire home/apt,Real Bed,2,Rio De Janeiro,Brazil
12010910,HOUSE INHISTORICAL AREA GAIA-OPORTO,House,Entire home/apt,Real Bed,2,Porto,Portugal
12014026,Apartment in Tuen Mun.............,Apartment,Shared room,Real Bed,1,Hong Kong,Hong Kong
1201871,Penthouse. Terrace.,Apartment,Entire home/apt,Real Bed,3,Barcelona,Spain
12027124,"Mahalo Aina Sanctuary, Dreamtime Room",Farm stay,Private room,Real Bed,1,The Big Island,United States
12046370,Premium Exclusive house & garden Rua Almada,House,Entire home/apt,Real Bed,2,Porto,Portugal
1206363,Eco Hale Hawaii in the Rainforest Lots Of Aloha,Cabin,Entire home/apt,Real Bed,1,The Big Island,United States
12068078,3 quartos Península Barra da Tijuca,Apartment,Entire home/apt,Real Bed,3,Rio De Janeiro,Brazil
1206820,Beautiful Area Single Room,Apartment,Private room,Real Bed,1,Barcelona,Spain
12080961,Charmante chambre - Berri Uqam,Apartment,Private room,Real Bed,1,Montreal,Canada
12083780,Renovated Modern Apartment with Cathedral Views,Apartment,Entire home/apt,Real Bed,3,Barcelona,Spain
12088301,Rent All Apartament (100m²) netx to BRT station,Loft,Private room,Real Bed,1,Rio De Janeiro,Brazil
12091894,Apartment in Ipanema with Balcony,Apartment,Entire home/apt,Real Bed,2,Rio De Janeiro,Brazil
12091977,Central apartment in Almada street,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
1209353,Shining view in the city heart 5,Loft,Entire home/apt,Real Bed,1,Porto,Portugal
12097507,BEST HOME in the BlueMosq area!,Serviced apartment,Entire home/apt,Real Bed,3,Istanbul,Turkey
12098138,Tamarama Penthouse apartment,Apartment,Entire home/apt,Real Bed,3,Sydney,Australia
12104860,Apto Olimpíadas praia Barra Tijuca,Condominium,Entire home/apt,Real Bed,4,Rio De Janeiro,Brazil
1211274,Allotja't en un elegant i lluminós pis modernista al costat de Passeig de Gràcia,Apartment,Entire home/apt,Real Bed,3,Barcelona,Spain
12112834,"Clean, Gay Friendly Room,in Harbiye",Apartment,Private room,Real Bed,1,Istanbul,Turkey
1211285,Bondi Apartment with Stunning Views,Condominium,Entire home/apt,Real Bed,2,Sydney,Australia
12117514,Appartment 5 minutes walk from the beach,Apartment,Entire home/apt,Real Bed,1,Sydney,Australia
12120988,Room with a gorgeous Bosphorus View,Apartment,Private room,Real Bed,1,Istanbul,Turkey
12135865,"907A -Clean, Close to Beach",Apartment,Entire home/apt,Real Bed,0,Oahu,United States
12136725,710A -Bamboo Beauty!! Ocean view!,Apartment,Entire home/apt,Real Bed,0,Oahu,United States
12137640,Artsy Downtown Studio!,Apartment,Entire home/apt,Futon,0,Montreal,Canada
12139024,artra teracce room ................,Loft,Private room,Real Bed,1,Istanbul,Turkey
12142163,Berk Guesthouse Superior Double,Boutique hotel,Private room,Real Bed,1,Istanbul,Turkey
1215049,Rustic Gaudí - Sagrada Família,Apartment,Entire home/apt,Real Bed,2,Barcelona,Spain
1215226,Luxury Apartment in Instambul,Apartment,Entire home/apt,Real Bed,1,Istanbul,Turkey
12156307,HALE KIPA 2 VACATION RENTAL,Apartment,Private room,Real Bed,1,The Big Island,United States
12157453,Honolulu 1 BR/1Bath Condo - Hilton Hawaiian,Condominium,Entire home/apt,Real Bed,1,Oahu,United States
12181533,Beautiful Barra da Tijuca beachfront apart-hotel !,Apartment,Entire home/apt,Real Bed,1,Rio De Janeiro,Brazil
12183522,so homey and spacious and comfy room!,Apartment,Private room,Real Bed,1,Hong Kong,Hong Kong
121861,"Park Slope Apt:, Spacious 2 bedroom",Apartment,Entire home/apt,Real Bed,2,New York,United States
12188601,Ap 3 Quartos Humaita Varanda,Apartment,Entire home/apt,Real Bed,1,Rio De Janeiro,Brazil
12188649,Apartamento Maracanã Olímpiadas,Apartment,Entire home/apt,Real Bed,3,Rio De Janeiro,Brazil
12189083,UNFURNISHED SPACIOUS ONE BEDROOM (-CHEAP STAY-),Apartment,Entire home/apt,Real Bed,1,New York,United States
12196285,Myboat & Yacht rentals,Boat,Entire home/apt,Real Bed,1,Porto,Portugal
12200176,Casa da Porta Amarela,Apartment,Entire home/apt,Real Bed,2,Porto,Portugal
12211157,Westin Kaanapali KORVS 2BR,Serviced apartment,Entire home/apt,Real Bed,2,Maui,United States
12214471,Heart of Waikiki. Renovated(MS8),Condominium,Private room,Real Bed,0,Oahu,United States
12215468,2+1 flat for rent,Apartment,Entire home/apt,Real Bed,2,Istanbul,Turkey
12216115,Peaceful Apartment near Casa da Música,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
12220612,Roof Top Terrace,Loft,Entire home/apt,Real Bed,2,Istanbul,Turkey
12222943,Modern Luxury-Family Friendly Condo,Condominium,Entire home/apt,Real Bed,2,Maui,United States
12223067,Westin Kaanapali KORVN 2BR,Serviced apartment,Entire home/apt,Real Bed,2,Maui,United States
12234922,"Room in apartment with beautiful view, in Botafogo",Apartment,Private room,Real Bed,2,Rio De Janeiro,Brazil
1223747,Artist Home by the Sea - a 4 minute walk to Beach!,Condominium,Entire home/apt,Real Bed,1,Maui,United States
12247133,Exeptional Boshphorus View,Apartment,Private room,Real Bed,2,Istanbul,Turkey
12247516,Huge duplex apt. up to 8 in Taksim,Apartment,Entire home/apt,Real Bed,3,Istanbul,Turkey
12253016,APARTAMENTO PARA AS OLIMPIADAS,Apartment,Entire home/apt,Real Bed,1,Rio De Janeiro,Brazil
12253386,Studio on main entertainment street,Apartment,Entire home/apt,Real Bed,0,Montreal,Canada
12256344,Inner City Spacious Loft- City View,House,Private room,Real Bed,1,Sydney,Australia
12259367,STUDIO APARTMENT + WIFI!!!!,Apartment,Entire home/apt,Real Bed,0,Sydney,Australia
12270044,IPANEMA VILLE RESIDENCE,Apartment,Entire home/apt,Real Bed,1,Rio De Janeiro,Brazil
1227759,Sudio Dolbeau near Mont-Royal,Loft,Entire home/apt,Real Bed,1,Montreal,Canada
12288463,Beautiful 3BR flat in the Center,Apartment,Entire home/apt,Real Bed,3,Istanbul,Turkey
12290090,Alugo suíte prx Parque Olimpico e Rio Centro,Apartment,Private room,Real Bed,1,Rio De Janeiro,Brazil
1229106,Unit 310 Hawaiian King condo Waikik,Apartment,Entire home/apt,Real Bed,1,Oahu,United States
12291906,"Quarto simples, centro do Rio.",Apartment,Private room,Real Bed,1,Rio De Janeiro,Brazil
12296622,Hibiscus Hideaway in Kihei,Bungalow,Entire home/apt,Real Bed,1,Maui,United States
1229797,Affordable and close to the city!,Apartment,Private room,Real Bed,1,Sydney,Australia
1229847,Charming StanleyBeachFlat w/rooftop,Apartment,Entire home/apt,Real Bed,1,Hong Kong,Hong Kong
12310597,A1 Tradewinds Ranch House (2 story),Farm stay,Entire home/apt,Real Bed,3,Oahu,United States
12317903,Newly Renovated Studio Midtown East,Apartment,Entire home/apt,Real Bed,0,New York,United States
12349607,Very Convenient Apartment,Apartment,Entire home/apt,Real Bed,1,Sydney,Australia
12354373,"2017 , férias no Rio",House,Private room,Real Bed,1,Rio De Janeiro,Brazil
12355178,Beautiful views of Sugar Loaf,Apartment,Private room,Pull-out Sofa,1,Rio De Janeiro,Brazil
12357386,"Minimalist Rooms in BCN, live it.",Loft,Entire home/apt,Real Bed,3,Barcelona,Spain
12370710,Room on the waterfront,Condominium,Private room,Real Bed,1,Sydney,Australia
12373208,"Beautiful Apt, Tropical Resort, Steps to the Beach",Condominium,Entire home/apt,Real Bed,2,Maui,United States
12378302,Luminous for 6 apt @ Rnda Sant Pau ¦,Apartment,Entire home/apt,Real Bed,2,Barcelona,Spain
12380012,Quarto no rio de janeiro,Apartment,Private room,Real Bed,1,Rio De Janeiro,Brazil
12380299,Quarto para as Olimpíadas/Room for Olympics,House,Private room,Real Bed,1,Rio De Janeiro,Brazil
12396367,Private bedroom in BORN,Apartment,Private room,Real Bed,1,Barcelona,Spain
12400621,Elegant suite in historic center,House,Private room,Real Bed,5,Porto,Portugal
12401124,BOMBARDA Room,House,Private room,Real Bed,1,Porto,Portugal
12403784,New apartment - 1 room,Condominium,Private room,Real Bed,1,Rio De Janeiro,Brazil
12407601,205 Punahoa 2 Bed Condo- Oceanfront,Apartment,Entire home/apt,Real Bed,2,Maui,United States
12409013,Affordable Ocean View in Paradise,Condominium,Entire home/apt,Real Bed,1,Oahu,United States
12421800,Ribeira 24 (4),Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
12430621,Habitación indiv con cama extra,Apartment,Private room,Real Bed,1,Barcelona,Spain
12433727,Keauhou Hale at Volcano,House,Entire home/apt,Real Bed,1,The Big Island,United States
12448766,Ribeiro de Moinho,Cottage,Entire home/apt,Real Bed,4,Porto,Portugal
12452082,Stunning Apartmet for Rio 2016,Apartment,Entire home/apt,Real Bed,3,Rio De Janeiro,Brazil
12462076,Deluxe Suites Family room in taksim,Serviced apartment,Private room,Real Bed,0,Istanbul,Turkey
12473031,Private Room on Bondi Beach,Apartment,Private room,Real Bed,1,Sydney,Australia
12479743,Domus Porto Perfeito II,Apartment,Entire home/apt,Real Bed,2,Porto,Portugal
12486648,Downtown Exposed Brick Studio,Apartment,Entire home/apt,Real Bed,0,Montreal,Canada
12489523,Rent for Olympic Games,Apartment,Entire home/apt,Real Bed,3,Rio De Janeiro,Brazil
12494415,H. Potter theme place,Apartment,Entire home/apt,Real Bed,2,New York,United States
12507567,"Shangri'La by the Sea, Kapoho Beach",Villa,Entire home/apt,Real Bed,4,The Big Island,United States
12509339,Barra da Tijuca beach house,House,Entire home/apt,Real Bed,9,Rio De Janeiro,Brazil
12514918,IDEAL APARTMENT SAGRADA FAMILIA,Apartment,Entire home/apt,Real Bed,2,Barcelona,Spain
12531055,SUNNY RAMBLAS 2,Apartment,Entire home/apt,Real Bed,2,Barcelona,Spain
12544539,Porto Beach & Central Park,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
12550465,Exellent spot; light room w-balcony,Apartment,Private room,Real Bed,1,Istanbul,Turkey
12551469,Most laid back-quiet place in HK,Apartment,Private room,Real Bed,1,Hong Kong,Hong Kong
12552675,The Porto Concierge - White Martin,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
1255979,CHARMING PRACTICAL RELAXING IPANEMA,Apartment,Entire home/apt,Real Bed,1,Rio De Janeiro,Brazil
12561397,Santo Tirso Holiday Home,House,Entire home/apt,Real Bed,2,Porto,Portugal
12561925,Hospedagem em casa carioca da gema!,House,Private room,Real Bed,1,Rio De Janeiro,Brazil
125656,"Copacabana Studio -  5* Reviews, 5 mins to Beach",Apartment,Entire home/apt,Pull-out Sofa,0,Rio De Janeiro,Brazil
12586942,Ocean View in the heart of Waikiki,Condominium,Entire home/apt,Real Bed,1,Oahu,United States
12591225,Cosy penthouse close to Barra beach,Condominium,Entire home/apt,Real Bed,5,Rio De Janeiro,Brazil
12601609,Near to Copacabana Beach,Apartment,Private room,Real Bed,1,Rio De Janeiro,Brazil
12604062,Gorgeous Ocean View 2BD/2BA 106,Condominium,Entire home/apt,Real Bed,2,Maui,United States
12607396,OportoBatalha  (by The HOST),Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
12628177,Luminous Apartment in Nisantasi,Apartment,Entire home/apt,Real Bed,2,Istanbul,Turkey
12639342,"1BR COZY, SPACIOUS, NEXT TO METRO FLAMENGO, RIO",Apartment,Entire home/apt,Real Bed,1,Rio De Janeiro,Brazil
12647072,Cosy Home at Galata,Townhouse,Entire home/apt,Real Bed,0,Istanbul,Turkey
1264811,Cozy flat the block Flamengo Beach,Apartment,Entire home/apt,Real Bed,1,Rio De Janeiro,Brazil
12651199,"Private apartment, small and comfortable.",Apartment,Entire home/apt,Real Bed,1,Rio De Janeiro,Brazil
12653230,Loft styled apartment /Terrace at Copacabana Beach,Loft,Entire home/apt,Real Bed,1,Rio De Janeiro,Brazil
12654770,5 mins walk to Tai Wo MTR. Near CU,Apartment,Private room,Real Bed,1,Hong Kong,Hong Kong
12655535,"Thriving city location, dining hub",Apartment,Entire home/apt,Real Bed,2,Sydney,Australia
12657285,Large 3 bedrooms apartment,Apartment,Entire home/apt,Real Bed,3,Rio De Janeiro,Brazil
1266425,AMAZING VIEWS PENTHOUSE PARK GUELL,Loft,Entire home/apt,Real Bed,1,Barcelona,Spain
12667749,Super Central Cozy private room,Apartment,Private room,Real Bed,2,Istanbul,Turkey
12680743,Oporto Central Flat,Apartment,Entire home/apt,Real Bed,2,Porto,Portugal
1268297,Apart Marcelo - Studio Catete,Apartment,Entire home/apt,Real Bed,1,Rio De Janeiro,Brazil
12713962,"Breathtaking Ocean Beach Condo Kaanapali , Maui!",Apartment,Entire home/apt,Real Bed,1,Maui,United States
127208,B & B  Room Yoga Garden's Place,House,Private room,Real Bed,1,Porto,Portugal
1273526,Green House in  Barra da Tijuca,House,Private room,Real Bed,1,Rio De Janeiro,Brazil
12740176,Modern luxury Beach House,House,Entire home/apt,Real Bed,5,Sydney,Australia
12742947,"Large, Airy Walk-Up With Rooftop Near the Park",Apartment,Entire home/apt,Real Bed,2,Hong Kong,Hong Kong
12752708,Apartamento em Oliveira do Douro,Apartment,Entire home/apt,Real Bed,3,Porto,Portugal
12757761,Renovated 2 Bedroom/2 Bathroom Apartment P0305,Serviced apartment,Entire home/apt,Real Bed,2,Montreal,Canada
12758910,Lovely twin room in central flat,Apartment,Private room,Real Bed,1,Barcelona,Spain
12761564,Independent room in Rio - Carnival and Rock in Rio,Earth house,Entire home/apt,Real Bed,1,Rio De Janeiro,Brazil
12762087,Casa S. Miguel 6 - The Yellow House,Townhouse,Entire home/apt,Real Bed,3,Porto,Portugal
12762350,Westin Kaanapali KORVS 2BR OCEAN VIEW,Serviced apartment,Entire home/apt,Real Bed,2,Maui,United States
12774820,Lachine room+Free parking+Airport,Bed and breakfast,Private room,Real Bed,1,Montreal,Canada
12778795,Apartment for the Olympics,Apartment,Entire home/apt,Real Bed,2,Rio De Janeiro,Brazil
